tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
5.485075047,8.381819019,1.900123664,6.460095043,2.934715914,-0.609279492,-0.754634727,-1.571018371,0.278526858,0.877255878,0.092107112,0.770837258,0.050377546,unstable
3.464877441,6.169345112,9.677707237,4.53506533,4.177344407,-1.729563997,,-1.023013521,0.228891938,0.099043372,0.869689769,0.535604933,0.021662999,unstable
2.46332845,1.263554415,5.099128207,2.400504911,3.576092735,-0.842250136,-0.775177776,-1.957245108,0.791012418,0.580080471,0.605137116,0.950388116,0.029243659,unstable
3.377473037,7.52535401,7.392187569,,4.788609437,-1.591314536,-1.818768158,-1.382160976,0.203277726,0.647738348,0.951868284,0.111194936,0.03948703,unstable
8.088614262,7.636768458,2.5042294,2.793730545,3.157165116,-0.77695207,-1.430370345,-0.951641087,,0.789947264,0.630774643,0.250802902,0.032854269,unstable
1.704890538,2.989005154,1.823878509,5.375810578,2.121830775,-0.874850594,-0.710583889,-0.543951246,0.419930609,0.074078774,0.28924822,0.09220003,-0.047307678,stable
7.06853397,7.576594909,4.007539004,2.620918742,3.347408915,-1.21659616,-1.100449304,-1.050366853,0.707148675,0.37178842,0.519086451,0.846033269,0.037481205,unstable
8.193374128,9.537802059,7.222003981,7.666652969,,-1.249229802,-1.625123651,-0.956793961,,0.351308334,0.952966061,0.868563929,0.073530003,unstable
2.586756601,4.627659878,2.025369629,9.823730032,3.549579897,-1.436366767,-1.07199507,-1.05198141,0.549835036,0.593396821,0.615654099,0.057884703,-0.022859049,stable
0.984080785,8.86014512,1.764292433,3.270017154,4.632171868,-1.018426384,-1.930060559,-1.67601114,0.254080886,,0.641297584,0.675402855,-0.029158586,stable
3.97321058,7.873550208,5.622672026,1.858894517,3.064758292,,-1.134805273,-0.806199802,0.791305962,0.523723664,0.216672716,0.68716184,0.009362167,unstable
9.981441499,9.748695051,3.442741202,8.164607393,3.622429574,-1.177050694,-1.627715933,-0.803288278,0.809044881,0.667620109,0.95532686,0.156035195,0.047578542,unstable
8.317437468,1.597893444,3.891016249,,4.471948361,-1.340965368,-1.983218542,-1.145393271,0.689889496,0.545161593,0.917203397,0.452121105,0.031259911,unstable
6.681077909,7.329641231,1.376036476,3.438146368,4.240413339,-0.812287362,-1.984842634,-1.454507792,0.120599647,0.772719511,0.200146414,,0.009214806,unstable
7.021860263,7.145663471,9.526547466,7.118606141,3.184319501,-0.515008026,-1.507375687,-1.161771991,0.837332909,,0.694268593,0.154646193,0.052857829,unstable
6.749058047,0.953857243,8.551131874,2.148345992,2.479872544,-0.9922474,-0.938813821,-0.531920307,0.50807376,0.518037384,0.107051396,0.815923957,-0.021734977,stable
3.619573257,5.601452123,4.883022654,6.025790426,4.728070727,-1.980095127,-0.944393002,-1.805986249,0.916137596,0.965037252,0.365488106,0.208708655,0.065581997,unstable
3.265235842,5.766984743,3.649864721,3.189087192,3.106821136,-0.583711677,-0.736870093,,0.296716886,0.50458927,0.532705575,0.515028632,0.013353799,unstable
6.916518107,0.913920216,9.443527802,3.807553204,2.878979265,-0.857025702,-0.837206744,-1.154258713,0.396657335,0.384301656,0.267356442,0.473020462,-0.031670586,stable
9.742183505,9.278699725,6.699138692,7.362213953,2.397007034,-1.024382,-0.595840755,-0.773306539,0.176400607,0.751366928,0.285986058,0.486895663,0.043764398,unstable
0.953818761,,9.782553844,4.644099465,4.377568995,-1.267899628,-1.320405003,-1.789525152,0.802564022,0.769504653,0.592693577,0.166678781,-0.029310705,stable
9.639359968,5.772365238,3.815221904,1.410886426,3.969297167,-0.969044543,-1.339707288,-1.647281117,0.087255851,0.595767967,0.77052484,0.168249261,-0.006866975,stable
7.933062607,1.588785748,1.492847988,8.951229442,3.896450463,-0.744957421,-1.394539354,-1.762238628,0.248167563,0.431152302,0.706320244,0.778256581,-0.020710671,stable
,6.125246669,5.138058978,2.827140683,4.452118148,-1.937962609,-0.709622313,-1.828075711,0.164931732,0.320661457,0.293837034,0.323665008,-0.036541325,stable
1.717456795,1.601157297,9.139134212,6.861864963,2.987680364,-0.640254413,-0.896404537,-1.463260596,0.632156811,0.97235929,0.579298664,0.487939008,-0.0149768,stable
3.533427231,9.561959603,7.738178903,5.85569628,4.586900824,-1.750167942,-0.987863035,-1.855575318,0.699303861,0.896500075,0.391586103,0.159748891,0.039398835,unstable
6.265058495,6.653007912,,,4.22013788,-1.005319425,-1.469156586,-1.723977536,0.659171821,0.141855225,0.106168424,0.080416447,-0.013481212,stable
6.682140948,2.297981355,5.28140442,0.757883367,3.733468982,-1.364836173,-1.860317368,-0.509977814,0.57930215,0.4385101,0.230169964,0.805038499,-0.028311713,stable
4.977457238,3.85229227,8.162742927,8.744164011,4.022269791,-1.959701792,-0.64082766,-1.417914233,0.284752006,0.744743972,0.881549797,0.342668157,0.048720857,unstable
,8.885819065,5.821984724,5.945547356,3.989605385,-1.625662367,-0.728348948,-1.638801739,0.929409559,0.576747121,0.647913181,,0.073306208,unstable
1.140716493,7.235672931,,5.40104428,4.114999877,-1.621900896,-1.213665652,-1.26496342,0.772484874,0.941929707,0.746765074,0.841387313,0.033179914,unstable
,0.820535214,6.179452946,,4.462257982,,-1.608377162,-1.07510219,0.163891509,0.677843632,0.724211639,0.471773565,-0.018211288,stable
4.451998963,8.892321175,3.401720624,5.527128757,3.695612948,-1.10996008,-1.028788686,-1.571243529,0.08097518,0.300579977,0.998754935,0.386439878,0.001033337,unstable
9.865822261,0.882279969,5.129030836,5.545509458,4.646197147,-1.389346936,,-1.371543981,0.099746304,0.126070694,0.960855326,0.612383449,0.024125407,unstable
7.930996015,1.418560364,2.422186466,4.009563996,2.990794664,-1.162497972,,-1.157952263,0.202360494,0.383339864,0.648454709,0.385077143,-0.029259938,stable
1.015227486,8.647171703,2.904422077,3.518979569,3.777135432,-0.751565466,-1.178645812,-1.863140633,0.299356147,0.297772215,0.063603665,0.681264418,-0.040939046,stable
2.61021796,4.666713491,7.896864132,3.428265776,,-0.741441041,-1.082730491,-0.683282589,0.15411389,0.505034692,3.26853244,0.737933489,0.005434243,unstable
1.490623329,8.94183238,6.057163205,0.965977263,5.23673753,-1.327557517,-1.924221461,-1.991248858,0.482254966,0.150744145,0.657461196,0.596981384,-0.044308347,stable
3.54129294,8.976946938,8.868384515,2.143847998,3.722684643,-0.924625819,-0.839771791,-1.956088135,0.996477766,0.903875652,0.177552972,0.801350325,0.019938004,unstable
4.712594152,8.458274786,2.258247253,8.961405517,4.206867548,-1.900543759,-0.985579294,-1.335870776,0.532283982,0.397861879,0.57992373,0.98009363,0.041355449,unstable
1.158761923,4.522443094,9.428549873,6.528807211,3.651248046,-1.122146291,-1.225527646,-1.319957304,0.143356062,0.893163199,0.118115574,0.399999048,-0.001943742,stable
2.20156404,4.180750776,9.128850386,5.536790058,4.171318947,-1.761998183,-0.605468369,-1.799376909,0.230257785,0.566166707,0.897485396,0.156458108,0.018905722,unstable
7.374245812,1.51508472,2.038672849,5.547495922,,-0.608134351,-0.714487457,-0.544991845,0.415908075,0.55644113,0.983091137,0.895279193,0.017090627,unstable
8.116402062,3.658471171,2.528453948,6.936624786,4.207191735,-1.983710331,-1.503979613,-0.708944864,0.946545872,0.909743058,0.161389704,0.372959906,0.046446547,unstable
4.841909146,6.16541816,3.048806362,9.215097551,,-0.896301928,-1.212787914,-0.995982913,0.96785703,0.121858764,0.757946068,0.832007785,0.047919803,unstable
1.382081002,7.737194248,5.609232558,6.806056073,2.168780302,-0.687538966,-0.899849433,-0.57692849,0.1439187,,0.261468461,0.383880421,0.011243215,unstable
8.729447048,6.85076093,1.106773524,1.667237943,3.170435436,-1.621076584,-0.624571361,,0.895926398,0.703394185,0.135166298,0.917462683,0.019934413,unstable
1.877079013,9.904692467,9.547983892,7.838973,3.251539223,-0.690102995,-1.703062086,-0.842592231,0.935395728,0.6372675,0.303028312,,0.030868014,unstable
2.609934549,2.17981426,0.979294609,6.423487783,4.175319289,-1.970240633,-1.257798977,-0.93311876,0.861163368,0.575354678,0.638510659,0.673669996,-0.01463649,stable
6.902776365,4.440994148,4.989672661,4.177593467,3.676637093,-0.983495855,-1.883447338,-0.810625916,0.21899217,0.328302275,,0.743186583,0.05599235,unstable
8.157706405,2.558254724,2.452510444,8.686678535,4.288884424,-1.017802382,-1.549377307,-1.726333402,0.095402523,,0.715132986,0.96529893,0.007335758,unstable
6.262890112,8.439368597,7.593846753,9.332551543,4.307651549,-0.871848497,,-1.617441183,,0.675863774,0.670228303,0.701744182,0.076893479,unstable
5.634216773,7.512007331,1.329662947,,3.376237538,-1.443030695,-0.575115376,-1.376879745,0.092605029,0.762355696,0.813164755,0.183464605,-0.024730894,stable
6.547631684,8.795292448,9.627712583,2.804853218,2.62706869,-0.674967938,-1.288975689,-0.686476326,0.05699435,0.699076376,0.518280362,0.621821921,0.023683588,unstable
1.666283909,9.574384156,8.457896957,7.981420661,4.244661307,-1.421902456,-1.265649665,-1.55602714,0.224461721,0.573157536,,0.660720081,0.0320851,unstable
2.051957508,1.569830606,2.510957708,4.394468258,3.696785622,,-1.261754401,-1.462657146,0.063755652,0.552226862,0.993316687,0.913238578,0.024661745,unstable
4.101770441,9.304448842,9.013112887,4.527367738,4.528197072,-1.842660535,-1.592590894,-1.104369361,0.823462078,0.63800109,0.802749823,0.151654608,0.053722026,unstable
5.591746012,,5.820762543,9.565487503,3.645232049,-1.953010801,-0.515315862,-1.177961749,0.167747556,0.865105642,0.841263564,0.495566987,0.066811178,unstable
0.652282193,7.194025891,7.606893008,2.270841229,3.79557961,-1.883842987,-0.559699514,-1.361394658,0.666933529,0.850569049,0.393145757,0.242750017,-0.006329691,stable
0.864785493,4.976744247,5.494713129,8.740984157,3.961204787,-0.9748183,-1.038305182,-1.956553527,0.112281179,-2.221014267,,0.814412337,0.037286482,unstable
9.455765283,5.494657911,0.6306568,1.826814079,2.959604418,-0.64375286,-1.563728581,-0.758747497,0.092715871,0.167196037,0.831482978,0.908065241,-0.044360387,stable
9.9499948,8.372916902,1.81004328,8.677659543,2.528201977,-0.602660427,-0.638114059,-1.292339331,0.275390953,0.095866771,0.769869564,0.262897248,-0.041402699,stable
8.063584851,9.424732574,5.020222969,9.571080962,4.283738984,-0.842397019,-1.801850872,-1.650903646,0.348199142,0.379333948,,0.236157094,0.031296528,unstable
4.43907069,7.701222618,9.249420889,7.671664589,3.705037239,-1.942531346,-1.067753624,-0.694784654,0.145528247,0.871088237,0.697709811,0.995655743,0.082440165,unstable
6.437839687,6.410280718,5.580837754,9.605385891,5.292699311,-1.98897688,-1.663352314,-1.639051387,0.366443536,0.230906993,0.121660208,0.681003058,0.022028952,unstable
5.384631478,8.404969584,6.186503034,7.030513014,2.233905744,-0.549111226,-0.540790168,-1.161191757,0.420326947,0.823483898,0.637763286,0.664809017,0.077371191,unstable
4.327549548,7.890486313,1.490667517,8.797167538,3.36177357,-0.699111922,-0.694713991,-1.958507259,0.808673457,0.813399814,0.230243647,0.724354399,0.055263976,unstable
2.568865084,3.674743178,4.993927819,5.892304651,3.682997282,-1.792413062,-1.096070762,-0.788082802,0.088204837,0.479363951,,0.25340177,-0.039511503,stable
9.626502071,2.706033824,4.099352061,4.701271178,,-1.443564162,-1.56891591,-1.861271001,0.771512261,0.493396595,0.622561172,0.77408561,0.039181153,unstable
2.040722863,2.637331313,6.159753572,2.901161122,3.866156596,-0.913630751,-1.821678534,-1.14982523,0.979256725,0.640773426,0.840638705,0.66957151,0.043959526,unstable
7.898445337,6.411610525,8.516579176,8.359688702,3.011219743,-1.592857777,-0.623499297,-0.779912075,0.180908985,0.437831557,0.317150285,0.526002684,0.02965206,unstable
2.706165061,8.68648966,8.435269247,3.710765968,3.413880584,-1.553746722,-1.115849355,-0.752733827,0.06251021,0.11939534,0.580511127,0.060987896,-0.022796845,stable
2.220710234,4.675298194,3.854903155,,,-0.826066968,-1.58809434,-0.582873563,0.347492046,0.158336091,0.379871507,0.091517365,-0.038110855,stable
8.927939158,9.987362128,1.771622259,7.643460448,3.496067163,-1.036774309,-0.694164002,-1.766300532,0.553657573,0.522148466,0.126498092,0.173296581,0.020837738,unstable
3.93449737,7.133718198,2.90448468,9.27045399,4.880469613,-1.992010375,,-1.659439517,0.837633102,0.809757791,0.197319911,0.300981019,0.037036064,unstable
1.108017733,6.349938883,1.772729213,2.307607395,4.348476324,-0.785536799,-1.593362449,-1.967995413,0.084780587,0.632947822,0.899958988,0.189217749,-0.032762662,stable
2.457103683,4.821448997,,5.396315011,3.843534655,-1.501319801,-1.582348124,-0.766044401,0.410414702,0.960387739,,0.810558301,0.046905216,unstable
1.224499746,5.161369121,4.956687144,6.647171199,2.794970563,-0.892458946,-1.047258644,-0.854728746,0.515206874,0.161470184,0.691608181,0.797141356,0.023793887,unstable
1.849729225,8.550949332,4.530841941,4.442122714,4.533752678,-1.976302601,-0.767245525,-1.803671573,0.586291041,0.92266733,0.505813598,0.791888693,0.044632255,unstable
4.36365786,2.082536759,2.746643712,5.192783302,4.282444411,,-1.420695158,-1.894792847,0.13991976,0.827693468,0.230184952,0.808785568,0.000258957,unstable
2.889448239,3.331667578,4.574621766,0.521951658,4.032860421,-1.141066902,-1.453657588,-1.444830025,0.319402023,0.390593111,0.110303837,0.687483126,-0.042061199,stable
7.084930721,2.387935765,2.413036796,4.169753559,3.833945914,-1.922529986,-0.702105123,-1.210968168,0.438072191,0.136814292,0.484342457,0.102317571,-0.033283669,stable
1.101507849,0.596164538,7.653173899,4.591235837,4.597274942,-1.655940102,-0.977500403,-1.95599207,0.162653601,0.868280092,0.895672095,0.256514269,-0.032050899,stable
1.031030513,8.55562478,5.938164258,1.100264524,3.682515267,-0.807277841,-0.997982793,-1.886536966,0.738263126,0.881688464,0.102004854,0.202608152,-0.029598726,stable
3.245517691,6.472548337,8.960938278,0.601767974,4.57283591,-0.664164699,-1.926121868,-1.99469322,0.656811597,0.744003005,0.807015552,0.81229634,0.013035934,unstable
0.764565789,6.940458707,9.175874583,8.565322532,4.501551609,-1.337062284,-1.279851851,-1.878090104,,0.155895754,0.534022653,0.938599427,0.010595538,unstable
4.848994974,7.132004062,,7.58739294,3.850430248,-1.736434174,-1.234070802,-0.871219969,0.603413119,0.966641151,0.742701719,0.812698969,0.082502632,unstable
7.70905985,9.937234788,4.975088526,3.296632113,4.004220548,-0.965815806,-1.575980967,-1.467677367,0.822685158,0.952721789,0.788895311,0.928411303,0.078446696,unstable
6.662086453,2.805882171,1.75599536,5.39081304,,-1.627604934,-1.716258556,-1.136017078,0.177160258,0.331229908,0.628415483,0.670679653,-0.018788384,stable
6.027580528,8.999584433,5.31114103,6.58840289,2.25868964,-0.607977973,-0.623822973,-1.025956562,0.461968976,0.124034309,0.531136922,0.947933932,0.056390404,unstable
3.792383184,9.20476406,2.442335291,6.824746102,3.313924666,-1.894174716,,-0.705847203,0.453065556,0.754518431,0.191897692,0.182406195,0.007253999,unstable
7.422327487,,2.314368551,4.68194059,4.222240794,-1.222449482,-1.105861056,3.08098467,0.132365467,0.572535059,0.92484766,0.818406546,0.042781783,unstable
2.815556156,5.498254199,6.851593685,8.517646706,3.505034013,-0.842573737,-1.675926687,-0.983078596,0.287600077,0.076506654,0.222535767,0.588311783,-0.010081312,stable
2.834123693,8.471260026,3.725923853,4.477355853,4.413782763,-1.830445709,-1.773819587,-0.839483545,0.626017795,0.182729612,0.95088154,0.114171111,-0.005635848,stable
1.799520833,1.175303954,1.758505764,7.384871108,3.08579342,-1.27963868,-0.915518953,-0.888626817,0.415368036,0.830047909,0.121966201,0.671579214,-0.058945641,stable
3.168738422,1.379225103,8.845253419,5.698353146,2.674662501,-1.235479789,-0.712745735,-0.744048797,0.378489315,0.399850649,0.489394066,0.633983196,-0.000185129,stable
2.390605011,6.041975444,0.644573338,9.96223962,3.57055439,-1.446453015,-1.211825793,-0.908914807,,0.152635642,0.539967742,,-0.017912953,stable
8.895636479,3.727441636,1.091494727,1.394681728,4.203856436,-0.864667478,-1.895785815,-1.442165026,0.318721329,0.372706604,0.826610161,0.44277064,-0.033338454,stable
6.935932344,3.310402546,3.923444087,5.718929315,4.644890313,-1.606122428,-1.787895636,-1.253345566,0.207628729,0.999912815,0.64157565,0.922143606,0.072664591,unstable
4.176303576,9.834285864,7.162589115,3.251618279,3.695296604,-0.946293048,-1.618523219,-1.126798866,0.769121404,0.113216177,0.289675955,0.730826823,0.00955741,unstable
8.334335739,2.618488536,2.99390868,5.870282678,4.533869603,-1.804359765,-1.603741609,-1.133572246,0.813394357,0.57578095,0.530946312,0.715307582,0.04402896,unstable
4.675285224,7.570768499,5.214488492,6.334760146,3.713660598,-1.636371886,-0.895601447,-1.168284369,0.067645618,0.383939024,,0.677482437,0.056301632,unstable
9.242732534,8.050369415,2.718754634,0.843374484,4.028419542,-1.254675309,-1.422015769,-1.377691814,0.737185426,0.795178335,0.891630599,0.225209057,0.029680599,unstable
,5.975817662,4.469026455,6.912900978,5.596346573,-1.946779761,-1.892684393,-1.75159604,0.926255993,0.467794477,0.083744466,,-0.038197449,stable
9.129958031,9.058712512,2.982533019,4.60662814,1.910343235,-0.700201494,-0.576886765,-0.626348359,0.211072367,0.726198846,0.102304671,0.415432144,0.015874961,unstable
8.165533322,1.0214272,3.970474426,2.422948697,5.312613781,-1.748417715,-1.75737917,-1.790815007,0.272660939,0.365536814,0.352340264,0.550936258,-0.032817407,stable
9.452778876,3.079001502,7.21858735,7.246416498,3.638217647,-1.489604426,-1.162042709,-0.989820308,,0.202410398,0.094115077,,0.015783034,unstable
7.94995947,1.545531923,1.032875639,8.442511123,3.514310998,-1.733171536,,-0.643253999,0.598313256,0.728991411,0.900887758,0.964116522,-0.00191405,stable
4.213363387,2.261845134,1.966362072,1.753409995,4.783356091,-1.708947498,-1.50735268,-1.581995961,0.809647111,0.850726775,0.6081386,0.160062713,0.01335362,unstable
5.682213835,8.093858517,5.859570909,1.300910296,2.866233486,-1.411073215,-0.643634126,-0.818740839,0.159507854,0.929348864,0.12003903,0.427853813,0.003519713,unstable
3.092946268,5.074621175,8.163920298,5.019556539,3.024884493,-0.96075919,-1.103178013,-0.97481896,0.526466155,0.776087383,0.179491192,0.21575615,0.010610233,unstable
,,0.743082334,1.643005461,3.643229092,-1.13873157,-1.580814284,-0.944243856,0.354060846,,0.745179225,0.91978308,-0.055184231,stable
1.121304223,4.249458017,,8.850540172,3.828502448,-1.219116546,-1.481106124,-1.12828737,0.066395912,0.846927848,0.180341178,,0.023598416,unstable
